x2,w2,x3,w3,x4,w4,x5,w5,x6,w6
1567,2.4435872175536724,1567,2.411034884053976,1567,2.3793564465481136,1567,2.348516126143866,1567,2.3184813577986025
1568,2.4436023958424227,1568,2.4110498848826323,1568,2.3793712709033406,1568,2.348530779279367,1568,2.3184958403012597
1569,2.4436175722083857,1569,2.411064883794582,1569,2.3793860933554125,1569,2.3485454305352627,1569,2.3185103209382047
1570,2.443632746651743,1570,2.4110798807899863,1570,2.3794009139044867,1570,2.34856007991172,1570,2.3185247997095875
1571,2.4436479191726823,1571,2.4110948758690034,1571,2.379415732550722,1571,2.3485747274089035,1571,2.3185392766155584
1572,2.4436630897713862,1572,2.411109869031793,1572,2.379430549294275,1572,2.348589373026978,1572,2.318553751656267
1573,2.4436782584480414,1573,2.4111248602785125,1573,2.379445364135306,1573,2.348604016766109,1573,2.3185682248318624
1574,2.443693425202831,1574,2.4111398496093233,1574,2.37946017707397,1574,2.3486186586264615,1574,2.318582696142495
1575,2.443708590035941,1575,2.4111548370243834,1575,2.379474988110427,1575,2.3486332986082017,1575,2.3185971655883146
1576,2.443723752947557,1576,2.411169822523851,1576,2.379489797244834,1576,2.348647936711494,1576,2.31861163316947
1577,2.443738913937863,1577,2.4111848061078858,1577,2.3795046044773493,1577,2.3486625729365036,1577,2.318626098886112
1578,2.4437540730070437,1578,2.4111997877766473,1578,2.3795194098081307,1578,2.3486772072833966,1578,2.318640562738388
1579,2.4437692301552842,1579,2.4112147675302924,1579,2.3795342132373363,1579,2.348691839752338,1579,2.3186550247264504
1580,2.4437843853827697,1580,2.4112297453689817,1580,2.379549014765124,1580,2.348706470343492,1580,2.318669484850448
1581,2.443799538689686,1581,2.411244721292875,1581,2.3795638143916515,1581,2.348721099057025,1581,2.31868394311053
1582,2.4438146900762168,1582,2.41125969530213,1582,2.379578612117078,1582,2.3487357258931016,1582,2.318698399506847
1583,2.443829839542546,1583,2.4112746673969063,1583,2.37959340794156,1583,2.3487503508518883,1583,2.3187128540395476
1584,2.443844987088861,1584,2.411289637577362,1584,2.3796082018652553,1584,2.3487649739335485,1584,2.3187273067087824
1585,2.4438601327153453,1585,2.411304605843657,1585,2.379622993888323,1585,2.3487795951382484,1585,2.3187417575147014
1586,2.4438752764221845,1586,2.4113195721959495,1586,2.3796377840109204,1586,2.348794214466154,1586,2.318756206457452
1587,2.443890418209563,1587,2.4113345366343992,1587,2.379652572233205,1587,2.348808831917429,1587,2.3187706535371873
1588,2.4439055580776663,1588,2.411349499159165,1588,2.379667358555336,1588,2.348823447492239,1588,2.318785098754055
1589,2.4439206960266775,1589,2.4113644597704056,1589,2.37968214297747,1589,2.3488380611907504,1589,2.318799542108205
1590,2.443935832056784,1590,2.4113794184682806,1590,2.3796969254997666,1590,2.3488526730131274,1590,2.3188139835997874
1591,2.4439509661681686,1591,2.4113943752529483,1591,2.379711706122382,1591,2.348867282959535,1591,2.3188284232289504
1592,2.443966098361018,1592,2.411409330124568,1592,2.3797264848454756,1592,2.34888189103014,1592,2.3188428609958462
1593,2.443981228635517,1593,2.4114242830832975,1593,2.3797412616692037,1593,2.3488964972251063,1593,2.318857296900623
1594,2.4439963569918493,1594,2.411439234129299,1594,2.3797560365937254,1594,2.348911101544599,1594,2.3188717309434304
1595,2.4440114834302005,1595,2.4114541832627285,1595,2.379770809619199,1595,2.348925703988785,1595,2.3188861631244198
1596,2.4440266079507555,1596,2.411469130483745,1596,2.3797855807457813,1596,2.348940304557827,1596,2.318900593443738
1597,2.444041730553699,1597,2.41148407579251,1597,2.379800349973631,1597,2.348954903251893,1597,2.3189150219015375
1598,2.4440568512392162,1598,2.41149901918918,1598,2.3798151173029067,1598,2.348969500071146,1598,2.3189294484979657
1599,2.444071970007492,1599,2.4115139606739144,1599,2.3798298827337647,1599,2.348984095015753,1599,2.3189438732331737
1600,2.4440870868587115,1600,2.4115289002468736,1600,2.379844646266364,1600,2.3489986880858775,1600,2.3189582961073114
1601,2.4441022017930596,1601,2.411543837908215,1601,2.379859407900862,1601,2.349013279281686,1601,2.3189727171205274
1602,2.4441173148107205,1602,2.411558773658099,1602,2.3798741676374178,1602,2.3490278686033434,1602,2.3189871362729724
1603,2.44413242591188,1603,2.4115737074966828,1603,2.3798889254761884,1603,2.349042456051015,1603,2.3190015535647954
1604,2.4441475350967226,1604,2.4115886394241275,1604,2.3799036814173316,1604,2.349057041624866,1604,2.3190159689961467
1605,2.4441626423654332,1605,2.4116035694405893,1605,2.379918435461006,1605,2.349071625325062,1605,2.319030382567176
1606,2.444177747718197,1606,2.4116184975462303,1606,2.379933187607368,1606,2.3490862071517675,1606,2.319044794278032
1607,2.4441928511551994,1607,2.411633423741208,1607,2.3799479378565787,1607,2.349100787105148,1607,2.3190592041288656
1608,2.4442079526766234,1608,2.4116483480256816,1608,2.3799626862087933,1608,2.34911536518537,1608,2.3190736121198268
1609,2.444223052282656,1609,2.4116632703998095,1609,2.3799774326641696,1609,2.349129941392597,1609,2.3190880182510636
1610,2.444238149973481,1610,2.4116781908637517,1610,2.3799921772228676,1610,2.3491445157269952,1610,2.319102422522727
1611,2.4442532457492847,1611,2.4116931094176666,1611,2.380006919885044,1611,2.3491590881887294,1611,2.3191168249349663
1612,2.4442683396102503,1612,2.4117080260617128,1612,2.380021660650857,1612,2.3491736587779646,1612,2.31913122548793
1613,2.444283431556563,1613,2.41172294079605,1613,2.3800363995204634,1613,2.349188227494867,1613,2.3191456241817714
1614,2.4442985215884088,1614,2.411737853620837,1614,2.3800511364940236,1614,2.349202794339601,1614,2.319160021016637
1615,2.444313609705972,1615,2.4117527645362338,1615,2.380065871571693,1615,2.349217359312333,1615,2.319174415992677
1616,2.444328695909437,1616,2.4117676735423967,1616,2.380080604753632,1616,2.349231922413227,1616,2.319188809110041
1617,2.4443437801989893,1617,2.411782580639487,1617,2.380095336039996,1617,2.3492464836424483,1617,2.31920320036888
1618,2.4443588625748145,1618,2.411797485827663,1618,2.3801100654309453,1618,2.3492610430001633,1618,2.3192175897693432
1619,2.444373943037096,1619,2.4118123891070837,1619,2.3801247929266367,1619,2.349275600486536,1619,2.3192319773115795
1620,2.4443890215860202,1620,2.411827290477908,1620,2.380139518527227,1620,2.349290156101732,1620,2.3192463629957394
1621,2.444404098221771,1621,2.411842189940296,1621,2.380154242232876,1621,2.349304709845917,1621,2.319260746821972
1622,2.4444191729445333,1622,2.411857087494404,1622,2.380168964043741,1622,2.3493192617192564,1622,2.319275128790428
1623,2.444434245754493,1623,2.4118719831403936,1623,2.38018368395998,1623,2.3493338117219142,1623,2.3192895089012553
1624,2.4444493166518346,1624,2.4118868768784227,1624,2.3801984019817515,1624,2.349348359854057,1624,2.319303887154606
1625,2.4444643856367425,1625,2.4119017687086513,1625,2.380213118109213,1625,2.3493629061158496,1625,2.3193182635506275
1626,2.4444794527094027,1626,2.4119166586312364,1626,2.3802278323425208,1626,2.349377450507457,1626,2.3193326380894708
1627,2.444494517869998,1627,2.4119315466463385,1627,2.380242544681835,1627,2.3493919930290446,1627,2.319347010771286
1628,2.4445095811187154,1628,2.411946432754116,1628,2.380257255127314,1628,2.3494065336807783,1628,2.3193613815962215
1629,2.444524642455739,1629,2.4119613169547285,1629,2.3802719636791134,1629,2.349421072462822,1629,2.319375750564428
1630,2.4445397018812547,1630,2.411976199248335,1630,2.380286670337393,1630,2.3494356093753415,1630,2.319390117676055
1631,2.4445547593954466,1631,2.4119910796350936,1631,2.38030137510231,1631,2.349450144418502,1631,2.3194044829312515
1632,2.4445698149984985,1632,2.4120059581151634,1632,2.3803160779740224,1632,2.3494646775924704,1632,2.319418846330169
1633,2.444584868690598,1633,2.412020834688705,1633,2.3803307789526884,1633,2.3494792088974097,1633,2.3194332078729554
1634,2.4445999204719273,1634,2.412035709355875,1634,2.3803454780384663,1634,2.3494937383334853,1634,2.3194475675597603
1635,2.444614970342673,1635,2.412050582116835,1635,2.3803601752315133,1635,2.349508265900864,1635,2.319461925390735
1636,2.4446300183030196,1636,2.4120654529717407,1636,2.3803748705319876,1636,2.34952279159971,1636,2.319476281366028
1637,2.4446450643531517,1637,2.412080321920754,1637,2.3803895639400467,1637,2.3495373154301893,1637,2.3194906354857885
1638,2.4446601084932547,1638,2.4120951889640323,1638,2.380404255455849,1638,2.3495518373924655,1638,2.319504987750168
1639,2.4446751507235143,1639,2.4121100541017366,1639,2.3804189450795525,1639,2.3495663574867054,1639,2.319519338159315
1640,2.444690191044113,1640,2.4121249173340233,1640,2.380433632811316,1640,2.3495808757130745,1640,2.31953368671338
1641,2.4447052294552383,1641,2.412139778661053,1641,2.3804483186512955,1641,2.3495953920717367,1641,2.319548033412511
1642,2.444720265957073,1642,2.412154638082984,1642,2.3804630025996505,1642,2.349609906562858,1642,2.3195623782568595
1643,2.4447353005498034,1643,2.4121694955999757,1643,2.3804776846565385,1643,2.3496244191866036,1643,2.3195767212465745
1644,2.4447503332336145,1644,2.4121843512121868,1644,2.3804923648221172,1644,2.3496389299431386,1644,2.319591062381806
1645,2.4447653640086906,1645,2.4121992049197765,1645,2.380507043096545,1645,2.349653438832629,1645,2.3196054016627032
1646,2.444780392875217,1646,2.412214056722903,1646,2.38052171947998,1646,2.3496679458552387,1646,2.319619739089416
1647,2.4447954198333783,1647,2.412228906621726,1647,2.3805363939725797,1647,2.3496824510111334,1647,2.3196340746620945
1648,2.444810444883359,1648,2.412243754616406,1648,2.380551066574501,1648,2.3496969543004793,1648,2.319648408380888
1649,2.444825468025346,1649,2.4122586007070987,1649,2.3805657372859046,1649,2.349711455723441,1649,2.319662740245946
1650,2.4448404892595224,1650,2.412273444893966,1650,2.3805804061069455,1650,2.349725955280184,1650,2.3196770702574185
1651,2.444855508586073,1651,2.412288287177165,1651,2.3805950730377843,1651,2.349740452970872,1651,2.319691398415456
1652,2.4448705260051833,1652,2.412303127556856,1652,2.3806097380785753,1652,2.3497549487956726,1652,2.319705724720207
1653,2.4448855415170385,1653,2.4123179660331973,1653,2.3806244012294813,1653,2.34976944275475,1653,2.3197200491718215
1654,2.4449005551218237,1654,2.4123328026063473,1654,2.3806390624906566,1654,2.3497839348482685,1654,2.319734371770449
1655,2.4449155668197227,1655,2.4123476372764676,1655,2.38065372186226,1655,2.349798425076395,1655,2.3197486925162405
1656,2.4449305766109215,1656,2.4123624700437136,1656,2.3806683793444505,1656,2.3498129134392944,1656,2.3197630114093437
1657,2.4449455844956045,1657,2.4123773009082465,1657,2.380683034937385,1657,2.3498273999371313,1657,2.31977732844991
1658,2.4449605904739573,1658,2.412392129870225,1658,2.3806976886412214,1658,2.349841884570071,1658,2.3197916436380877
1659,2.4449755945461633,1659,2.4124069569298086,1659,2.380712340456118,1659,2.3498563673382793,1659,2.3198059569740277
1660,2.4449905967124095,1660,2.4124217820871543,1660,2.3807269903822332,1660,2.349870848241921,1660,2.3198202684578795
1661,2.445005596972879,1661,2.4124366053424224,1661,2.3807416384197237,1661,2.3498853272811613,1661,2.319834578089792
1662,2.4450205953277573,1662,2.412451426695773,1662,2.380756284568749,1662,2.349899804456166,1662,2.319848885869916
1663,2.4450355917772297,1663,2.4124662461473627,1663,2.380770928829466,1663,2.3499142797671,1663,2.3198631917984005
1664,2.4450505863214813,1664,2.412481063697353,1664,2.3807855712020327,1664,2.349928753214128,1664,2.3198774958753954
1665,2.4450655789606968,1665,2.412495879345901,1665,2.380800211686608,1665,2.3499432247974164,1665,2.3198917981010507
1666,2.44508056969506,1666,2.412510693093166,1666,2.3808148502833486,1666,2.3499576945171294,1666,2.3199060984755158
1667,2.4450955585247582,1667,2.4125255049393077,1667,2.380829486992413,1667,2.3499721623734326,1667,2.3199203969989393
1668,2.4451105454499737,1668,2.412540314884485,1668,2.380844121813959,1668,2.3499866283664925,1668,2.319934693671473
1669,2.445125530470893,1669,2.4125551229288567,1669,2.3808587547481443,1669,2.350001092496473,1669,2.319948988493266
1670,2.4451405135877016,1670,2.4125699290725806,1670,2.380873385795128,1670,2.3500155547635386,1670,2.319963281464467
1671,2.4451554948005825,1671,2.4125847333158177,1671,2.380888014955068,1671,2.3500300151678566,1671,2.319977572585226
1672,2.4451704741097218,1672,2.4125995356587255,1672,2.38090264222812,1672,2.3500444737095902,1672,2.3199918618556934
1673,2.445185451515305,1673,2.4126143361014645,1673,2.3809172676144446,1673,2.350058930388906,1673,2.3200061492760184
1674,2.4452004270175154,1674,2.4126291346441917,1674,2.380931891114198,1674,2.3500733852059694,1674,2.3200204348463513
1675,2.445215400616539,1675,2.4126439312870676,1675,2.380946512727538,1675,2.350087838160945,1675,2.320034718566841
1676,2.445230372312561,1676,2.4126587260302514,1676,2.3809611324546243,1676,2.3501022892539973,1676,2.320049000437638
1677,2.4452453421057654,1677,2.4126735188739006,1677,2.380975750295614,1677,2.3501167384852937,1677,2.320063280458891
1678,2.445260309996338,1678,2.4126883098181757,1678,2.380990366250665,1678,2.3501311858549965,1678,2.3200775586307505
1679,2.445275275984463,1679,2.4127030988632354,1679,2.381004980319935,1679,2.350145631363274,1679,2.320091834953366
1680,2.4452902400703267,1680,2.412717886009237,1680,2.381019592503582,1680,2.35016007501029,1680,2.3201061094268867
1681,2.445305202254111,1681,2.4127326712563413,1681,2.381034202801764,1681,2.3501745167962094,1681,2.320120382051464
1682,2.4453201625360044,1682,2.4127474546047067,1682,2.381048811214639,1682,2.3501889567211984,1682,2.320134652827244
1683,2.44533512091619,1683,2.4127622360544922,1683,2.3810634177423653,1683,2.3502033947854217,1683,2.3201489217543814
1684,2.4453500773948535,1684,2.412777015605858,1684,2.3810780223851014,1684,2.3502178309890436,1684,2.320163188833022
1685,2.445365031972178,1685,2.412791793258961,1685,2.381092625143003,1685,2.3502322653322314,1685,2.3201774540633178
1686,2.445379984648351,1686,2.4128065690139615,1686,2.3811072260162294,1686,2.350246697815149,1686,2.3201917174454167
1687,2.4453949354235553,1687,2.4128213428710175,1687,2.3811218250049393,1687,2.3502611284379618,1687,2.3202059789794696
1688,2.4454098842979763,1688,2.4128361148302897,1688,2.3811364221092894,1688,2.350275557200835,1688,2.3202202386656245
1689,2.4454248312718003,1689,2.4128508848919363,1689,2.381151017329439,1689,2.350289984103935,1689,2.320234496504034
1690,2.4454397763452107,1690,2.4128656530561146,1690,2.3811656106655437,1690,2.350304409147425,1690,2.3202487524948454
1691,2.445454719518393,1691,2.412880419322986,1691,2.3811802021177644,1691,2.350318832331472,1691,2.3202630066382097
1692,2.4454696607915323,1692,2.4128951836927084,1692,2.381194791686257,1692,2.3503332536562414,1692,2.320277258934276
1693,2.4454846001648134,1693,2.412909946165441,1693,2.3812093793711804,1693,2.350347673121897,1693,2.320291509383195
1694,2.4454995376384208,1694,2.412924706741342,1694,2.3812239651726923,1694,2.3503620907286042,1694,2.3203057579851136
1695,2.44551447321254,1695,2.412939465420572,1695,2.3812385490909502,1695,2.3503765064765294,1695,2.320320004740185
1696,2.4455294068873563,1696,2.4129542222032883,1696,2.381253131126113,1696,2.3503909203658364,1696,2.320334249648557
1697,2.4455443386630535,1697,2.4129689770896516,1697,2.381267711278337,1697,2.3504053323966927,1697,2.3203484927103806
1698,2.445559268539816,1698,2.4129837300798194,1698,2.3812822895477823,1698,2.350419742569261,1698,2.320362733925803
1699,2.4455741965178315,1699,2.4129984811739518,1699,2.381296865934606,1699,2.350434150883708,1699,2.320376973294976
1700,2.4455891225972826,1700,2.413013230372207,1700,2.381311440438965,1700,2.3504485573401985,1700,2.32039121081805
1701,2.445604046778354,1701,2.4130279776747443,1701,2.381326013061018,1701,2.350462961938898,1701,2.320405446495172
1702,2.445618969061232,1702,2.413042723081722,1702,2.381340583800924,1702,2.350477364679972,1702,2.320419680326493
1703,2.4456338894461016,1703,2.4130574665933002,1703,2.38135515265884,1703,2.350491765563585,1703,2.3204339123121636
1704,2.4456488079331464,1704,2.413072208209637,1704,2.3813697196349226,1704,2.350506164589903,1704,2.3204481424523333
1705,2.4456637245225537,1705,2.413086947930893,1705,2.3813842847293314,1705,2.3505205617590907,1705,2.320462370747151
1706,2.445678639214504,1706,2.4131016857572254,1706,2.3813988479422243,1706,2.350534957071314,1706,2.3204765971967665
1707,2.4456935520091867,1707,2.4131164216887933,1707,2.3814134092737604,1707,2.350549350526736,1707,2.320490821801329
1708,2.445708462906785,1708,2.413131155725756,1708,2.3814279687240942,1708,2.350563742125525,1708,2.3205050445609903
1709,2.4457233719074836,1709,2.4131458878682737,1709,2.3814425262933874,1709,2.350578131867845,1709,2.3205192654758986
1710,2.4457382790114677,1710,2.413160618116504,1710,2.3814570819817953,1710,2.3505925197538606,1710,2.320533484546203
1711,2.4457531842189226,1711,2.413175346470607,1711,2.381471635789477,1711,2.3506069057837378,1711,2.320547701772055
1712,2.4457680875300327,1712,2.4131900729307394,1712,2.38148618771659,1712,2.3506212899576426,1712,2.3205619171536016
1713,2.4457829889449827,1713,2.4132047974970634,1713,2.381500737763293,1713,2.3506356722757387,1713,2.320576130690996
1714,2.4457978884639577,1714,2.4132195201697355,1714,2.381515285929743,1714,2.350650052738192,1714,2.3205903423843854
1715,2.445812786087144,1715,2.413234240948916,1715,2.381529832216098,1715,2.3506644313451672,1715,2.3206045522339203
1716,2.445827681814724,1716,2.413248959834762,1716,2.3815443766225175,1716,2.350678808096831,1716,2.3206187602397494
1717,2.4458425756468842,1717,2.413263676827436,1717,2.3815589191491577,1717,2.350693182993347,1717,2.3206329664020244
1718,2.44585746758381,1718,2.413278391927093,1718,2.3815734597961766,1718,2.3507075560348807,1718,2.3206471707208927
1719,2.4458723576256847,1719,2.4132931051338953,1719,2.381587998563733,1719,2.3507219272215987,1719,2.3206613731965064
1720,2.445887245772696,1720,2.4133078164479995,1720,2.381602535451985,1720,2.350736296553665,1720,2.320675573829014
1721,2.4459021320250254,1721,2.4133225258695665,1721,2.38161707046109,1721,2.3507506640312457,1721,2.320689772618565
1722,2.445917016382859,1722,2.4133372333987535,1722,2.381631603591206,1722,2.350765029654505,1722,2.3207039695653098
1723,2.4459318988463825,1723,2.4133519390357216,1723,2.3816461348424913,1723,2.3507793934236094,1723,2.320718164669396
1724,2.4459467794157814,1724,2.413366642780628,1724,2.381660664215103,1724,2.3507937553387235,1724,2.3207323579309764
1725,2.4459616580912398,1725,2.413381344633632,1725,2.3816751917091996,1725,2.3508081154000116,1725,2.3207465493501984
1726,2.4459765348729414,1726,2.4133960445948928,1726,2.3816897173249383,1726,2.35082247360764,1726,2.320760738927213
1727,2.4459914097610724,1727,2.4134107426645697,1727,2.3817042410624794,1727,2.350836829961775,1727,2.3207749266621702
1728,2.4460062827558184,1728,2.4134254388428222,1728,2.3817187629219787,1728,2.35085118446258,1728,2.3207891125552185
1729,2.4460211538573624,1729,2.413440133129807,1729,2.3817332829035944,1729,2.350865537110221,1729,2.320803296606508
1730,2.4460360230658913,1730,2.4134548255256862,1730,2.381747801007485,1730,2.350879887904863,1730,2.3208174788161875
1731,2.446050890381589,1731,2.4134695160306157,1731,2.381762317233808,1731,2.3508942368466723,1731,2.3208316591844085
1732,2.446065755804641,1732,2.4134842046447567,1732,2.381776831582722,1732,2.350908583935812,1732,2.3208458377113197
1733,2.446080619335231,1733,2.4134988913682673,1733,2.3817913440543848,1733,2.3509229291724494,1733,2.3208600143970712
1734,2.4460954809735447,1734,2.413513576201307,1734,2.3818058546489524,1734,2.3509372725567492,1734,2.3208741892418128
1735,2.446110340719768,1735,2.4135282591440346,1735,2.3818203633665855,1735,2.350951614088876,1735,2.3208883622456935
1736,2.4461251985740833,1736,2.413542940196608,1736,2.3818348702074412,1736,2.3509659537689958,1736,2.3209025334088635
1737,2.446140054536679,1737,2.413557619359188,1737,2.381849375171677,1737,2.3509802915972737,1737,2.3209167027314725
1738,2.4461549086077374,1738,2.4135722966319326,1738,2.3818638782594515,1738,2.350994627573874,1738,2.3209308702136697
1739,2.446169760787444,1739,2.4135869720150005,1739,2.3818783794709213,1739,2.351008961698964,1739,2.3209450358556056
1740,2.4461846110759833,1740,2.4136016455085527,1740,2.3818928788062452,1740,2.351023293972707,1740,2.3209591996574295
1741,2.446199459473542,1741,2.413616317112745,1741,2.3819073762655822,1741,2.351037624395269,1741,2.3209733616192914
1742,2.4462143059803036,1742,2.413630986827739,1742,2.381921871849088,1742,2.351051952966816,1742,2.32098752174134
1743,2.4462291505964524,1743,2.4136456546536924,1743,2.381936365556923,1743,2.3510662796875117,1743,2.321001680023726
1744,2.446243993322175,1744,2.4136603205907647,1744,2.381950857389243,1744,2.3510806045575214,1744,2.3210158364666
1745,2.4462588341576557,1745,2.4136749846391137,1745,2.3819653473462075,1745,2.3510949275770123,1745,2.321029991070109
1746,2.4462736731030787,1746,2.413689646798901,1746,2.3819798354279733,1746,2.351109248746148,1746,2.321044143834405
1747,2.4462885101586296,1747,2.4137043070702826,1747,2.3819943216347,1747,2.351123568065095,1747,2.3210582947596374
1748,2.446303345324494,1748,2.413718965453419,1748,2.382008805966544,1748,2.351137885534017,1748,2.3210724438459547
1749,2.446318178600855,1749,2.4137336219484697,1749,2.382023288423663,1749,2.35115220115308,1749,2.321086591093508
1750,2.4463330099878995,1750,2.413748276555593,1750,2.3820377690062164,1750,2.3511665149224488,1750,2.321100736502446
1751,2.446347839485811,1751,2.4137629292749483,1751,2.3820522477143613,1751,2.3511808268422896,1751,2.3211148800729187
1752,2.446362667094775,1752,2.4137775801066934,1752,2.3820667245482547,1752,2.351195136912767,1752,2.3211290218050764
1753,2.4463774928149755,1753,2.4137922290509892,1753,2.3820811995080575,1753,2.351209445134047,1753,2.3211431616990685
1754,2.4463923166465995,1754,2.4138068761079925,1754,2.3820956725939246,1754,2.351223751506294,1754,2.3211572997550434
1755,2.44640713858983,1755,2.413821521277864,1755,2.382110143806015,1755,2.3512380560296724,1755,2.3211714359731523
1756,2.4464219586448532,1756,2.4138361645607613,1756,2.3821246131444878,1756,2.35125235870435,1756,2.3211855703535456
1757,2.446436776811854,1757,2.4138508059568453,1757,2.382139080609499,1757,2.35126665953049,1757,2.3211997028963705
1758,2.4464515930910147,1758,2.4138654454662736,1758,2.382153546201207,1758,2.351280958508259,1758,2.3212138336017794
1759,2.446466407482525,1759,2.413880083089204,1759,2.3821680099197713,1759,2.351295255637821,1759,2.3212279624699197
1760,2.4464812199865653,1760,2.4138947188257993,1760,2.3821824717653484,1760,2.351309550919342,1760,2.3212420895009425
1761,2.446496030603323,1761,2.4139093526762156,1761,2.3821969317380964,1761,2.3513238443529865,1761,2.321256214694998
1762,2.4465108393329826,1762,2.4139239846406118,1762,2.3822113898381736,1762,2.351338135938921,1762,2.3212703380522335
1763,2.4465256461757283,1763,2.4139386147191484,1763,2.3822258460657384,1763,2.3513524256773093,1763,2.3212844595728015
1764,2.446540451131746,1764,2.4139532429119823,1764,2.382240300420948,1764,2.3513667135683174,1764,2.3212985792568506
1765,2.4465552542012197,1765,2.4139678692192743,1765,2.3822547529039593,1765,2.3513809996121107,1765,2.3213126971045304
1766,2.4465700553843353,1766,2.413982493641184,1766,2.382269203514932,1766,2.3513952838088548,1766,2.321326813115989
1767,2.4465848546812765,1767,2.413997116177868,1767,2.382283652254024,1767,2.3514095661587135,1767,2.321340927291379
1768,2.44659965209223,1768,2.4140117368294867,1768,2.3822980991213933,1768,2.3514238466618536,1768,2.321355039630849
1769,2.446614447617379,1769,2.414026355596198,1769,2.382312544117196,1769,2.351438125318439,1769,2.3213691501345473
1770,2.4466292412569093,1770,2.4140409724781637,1770,2.3823269872415915,1770,2.351452402128637,1770,2.3213832588026255
1771,2.4466440330110055,1771,2.4140555874755396,1771,2.3823414284947377,1771,2.3514666770926107,1771,2.3213973656352334
1772,2.4466588228798525,1772,2.4140702005884864,1772,2.382355867876794,1772,2.3514809502105263,1772,2.321411470632519
1773,2.4466736108636358,1773,2.414084811817163,1773,2.382370305387915,1773,2.3514952214825486,1773,2.3214255737946337
1774,2.44668839696254,1774,2.414099421161728,1774,2.3823847410282615,1774,2.3515094909088443,1774,2.3214396751217254
1775,2.4467031811767503,1775,2.4141140286223397,1775,2.3823991747979902,1775,2.3515237584895767,1775,2.321453774613946
1776,2.446717963506451,1776,2.414128634199159,1776,2.3824136066972583,1776,2.3515380242249115,1776,2.3214678722714432
1777,2.4467327439518263,1777,2.4141432378923424,1777,2.382428036726226,1777,2.351552288115016,1777,2.3214819680943677
1778,2.4467475225130633,1778,2.4141578397020513,1778,2.3824424648850493,1778,2.3515665501600522,1778,2.3214960620828697
1779,2.4467622991903455,1779,2.4141724396284436,1779,2.3824568911738875,1779,2.351580810360188,1779,2.3215101542370973
1780,2.446777073983858,1780,2.414187037671677,1780,2.3824713155928965,1780,2.351595068715587,1780,2.321524244557202
1781,2.4467918468937864,1781,2.414201633831913,1781,2.3824857381422375,1781,2.3516093252264154,1781,2.321538333043332
1782,2.4468066179203145,1782,2.414216228109309,1782,2.3825001588220647,1782,2.3516235798928378,1782,2.3215524196956383
1783,2.446821387063628,1783,2.4142308205040246,1783,2.3825145776325387,1783,2.35163783271502,1783,2.3215665045142697
1784,2.446836154323911,1784,2.4142454110162186,1784,2.3825289945738173,1784,2.3516520836931267,1784,2.3215805874993762
1785,2.44685091970135,1785,2.4142599996460503,1785,2.3825434096460576,1785,2.351666332827324,1785,2.321594668651107
1786,2.4468656831961275,1786,2.414274586393678,1786,2.382557822849417,1786,2.3516805801177765,1786,2.3216087479696133
1787,2.4468804448084307,1787,2.414289171259261,1787,2.382572234184055,1787,2.351694825564649,1787,2.321622825455043
1788,2.446895204538444,1788,2.414303754242958,1788,2.382586643650128,1788,2.3517090691681073,1788,2.321636901107547
1789,2.446909962386352,1789,2.414318335344929,1789,2.382601051247795,1789,2.351723310928318,1789,2.321650974927275
1790,2.4469247183523395,1790,2.4143329145653327,1790,2.3826154569772138,1790,2.3517375508454443,1790,2.3216650469143754
1791,2.446939472436592,1791,2.414347491904327,1791,2.382629860838543,1791,2.351751788919652,1791,2.3216791170689994
1792,2.4469542246392932,1792,2.414362067362071,1792,2.3826442628319384,1792,2.3517660251511066,1792,2.3216931853912968
1793,2.446968974960629,1793,2.414376640938726,1793,2.3826586629575606,1793,2.3517802595399733,1793,2.3217072518814157
1794,2.446983723400785,1794,2.4143912126344484,1794,2.3826730612155655,1794,2.3517944920864173,1794,2.3217213165395068
1795,2.446998469959945,1795,2.4144057824493985,1795,2.3826874576061114,1795,2.351808722790604,1795,2.3217353793657205
1796,2.447013214638294,1796,2.4144203503837347,1796,2.3827018521293577,1796,2.3518229516526987,1796,2.321749440360205
1797,2.447027957436017,1797,2.4144349164376164,1797,2.382716244785461,1797,2.3518371786728665,1797,2.321763499523111
1798,2.447042698353299,1798,2.414449480611202,1798,2.382730635574579,1798,2.351851403851272,1798,2.321777556854588
1799,2.4470574373903253,1799,2.4144640429046507,1799,2.382745024496871,1799,2.351865627188082,1799,2.3217916123547857
1800,2.4470721745472814,1800,2.414478603318122,1800,2.3827594115524935,1800,2.3518798486834602,1800,2.3218056660238546
1801,2.4470869098243493,1801,2.414493161851774,1801,2.3827737967416063,1801,2.351894068337573,1801,2.321819717861942
1802,2.4471016432217176,1802,2.414507718505767,1802,2.3827881800643653,1802,2.3519082861505844,1802,2.3218337678692005
1803,2.447116374739569,1803,2.4145222732802587,1803,2.382802561520929,1803,2.3519225021226617,1803,2.3218478160457776
1804,2.4471311043780895,1804,2.414536826175409,1804,2.382816941111457,1804,2.3519367162539675,1804,2.321861862391825
1805,2.447145832137463,1805,2.414551377191376,1805,2.3828313188361037,1805,2.351950928544669,1805,2.3218759069074904
1806,2.4471605580178757,1806,2.4145659263283195,1806,2.382845694695031,1806,2.351965138994931,1806,2.321889949592925
1807,2.447175282019512,1807,2.4145804735863985,1807,2.3828600686883945,1807,2.3519793476049187,1807,2.321903990448277
